season_name,id,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,points_per_game,player_id,first_name,second_name,birth_date
2021/22,,95,2874,1,1,8,39,0,0,0,6,0,0,5,545,582.2,275.8,183.0,104.4,0,0,0.00,0.00,0.00,0.00,,152,Joël,Veltman,1992-01-15
2022/23,,95,2183,1,1,10,29,0,0,0,6,0,0,6,447,407.2,201.3,162.0,77.4,0,25,1.72,1.02,2.74,27.53,,152,Joël,Veltman,1992-01-15
2023/24,,49,1579,1,1,3,32,0,0,0,4,0,0,0,294,320.8,97.8,98.0,51.8,0,17,0.46,0.53,0.99,25.63,,152,Joël,Veltman,1992-01-15
2024/25,,59,1694,0,0,6,24,0,0,0,5,0,0,7,249,273.0,147.2,59.0,48.1,0,19,0.47,1.31,1.78,24.83,,152,Joël,Veltman,1992-01-15
2019/20,,88,2668,3,1,5,44,1,0,0,4,0,0,7,514,696.6,153.2,221.0,107.3,0,0,0.00,0.00,0.00,0.00,,153,Adam,Webster,1995-01-04
2020/21,,85,2594,1,0,9,35,0,0,0,4,0,0,0,470,505.4,96.6,244.0,84.6,0,0,0.00,0.00,0.00,0.00,,153,Adam,Webster,1995-01-04
2021/22,,59,1429,2,0,4,20,0,0,0,5,0,0,6,266,416.8,51.4,120.0,58.9,0,0,0.00,0.00,0.00,0.00,,153,Adam,Webster,1995-01-04
2022/23,,75,1983,0,0,9,27,1,0,0,2,0,0,3,405,361.8,104.3,126.0,59.2,0,23,1.72,0.45,2.17,25.80,,153,Adam,Webster,1995-01-04
2023/24,,26,1142,0,0,2,22,1,0,0,2,0,0,2,212,252.2,89.3,54.0,39.7,0,13,0.50,0.33,0.83,18.16,,153,Adam,Webster,1995-01-04
2024/25,,39,885,0,1,4,11,0,0,0,1,0,0,2,167,198.4,49.7,55.0,30.2,0,11,0.25,0.28,0.53,14.26,,153,Adam,Webster,1995-01-04
2024/25,,1,19,0,0,0,2,0,0,0,0,0,0,0,-2,7.0,0.6,0.0,0.7,0,0,0.00,0.00,0.00,0.44,,154,Eiran,Cashin,2001-11-09
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,155,Jacob,Slater,
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,156,Charlie,Tasker,
2022/23,,138,2311,7,9,8,35,0,0,0,0,0,0,11,457,569.6,569.4,867.0,200.4,0,24,8.29,4.93,13.22,35.52,,157,Mitoma,Kaoru,1997-05-20
2023/24,,74,1485,3,7,1,27,0,0,0,4,0,0,7,252,327.6,375.1,636.0,134.0,0,15,3.49,3.56,7.05,24.64,,157,Mitoma,Kaoru,1997-05-20
2024/25,,145,2597,10,5,6,40,0,0,0,1,0,0,12,536,670.6,578.0,856.0,210.7,0,28,9.19,4.03,13.22,37.05,,157,Mitoma,Kaoru,1997-05-20
2022/23,,15,263,0,1,0,9,0,0,0,0,0,0,0,45,54.4,49.2,53.0,15.5,0,1,0.41,0.23,0.64,5.68,,158,Georginio,Rutter,2002-04-20
2024/25,,95,1651,5,6,6,29,0,0,0,2,0,0,1,288,355.4,281.8,404.0,103.0,0,19,4.57,1.67,6.24,27.90,,158,Georginio,Rutter,2002-04-20
2017/18,,74,1838,1,3,6,29,0,0,0,3,0,0,3,303,357.4,320.9,316.0,99.8,0,0,0.00,0.00,0.00,0.00,,159,Solly,March,1994-07-20
2018/19,,94,2459,1,6,6,40,0,0,0,1,0,0,5,342,474.6,684.5,405.0,156.6,0,0,0.00,0.00,0.00,0.00,,159,Solly,March,1994-07-20
2019/20,,38,1139,0,1,4,15,0,0,0,2,0,0,3,129,189.4,239.6,274.0,70.4,0,0,0.00,0.00,0.00,0.00,,159,Solly,March,1994-07-20
2020/21,,69,1670,2,2,7,25,0,0,0,0,0,0,6,283,368.6,414.3,322.0,110.5,0,0,0.00,0.00,0.00,0.00,,159,Solly,March,1994-07-20
2021/22,,61,1733,0,2,7,23,0,0,0,1,0,0,0,216,278.4,528.4,291.0,109.7,0,0,0.00,0.00,0.00,0.00,,159,Solly,March,1994-07-20
2022/23,,147,2719,6,10,10,40,0,0,0,2,0,0,16,559,791.8,965.8,955.0,271.4,0,31,7.01,5.90,12.91,37.58,,159,Solly,March,1994-07-20
2023/24,,39,555,3,1,2,11,0,0,0,1,0,0,6,134,197.4,126.5,139.0,46.4,0,7,2.10,0.97,3.07,10.50,,159,Solly,March,1994-07-20
2024/25,,7,161,0,0,0,3,0,0,0,2,0,0,0,25,24.0,59.6,18.0,10.1,0,1,0.09,0.32,0.41,2.82,,159,Solly,March,1994-07-20
2024/25,,102,1831,6,5,4,33,0,0,0,6,0,0,8,398,523.8,448.9,615.0,159.1,0,20,4.13,4.99,9.12,28.41,,160,Yankuba,Minteh,2004-07-22
2022/23,,57,794,4,3,4,12,0,0,0,1,0,0,7,189,262.8,177.5,399.0,83.8,0,7,3.93,1.18,5.11,14.76,,161,Julio,Enciso Espínola,2004-01-23
2023/24,,20,468,0,2,0,12,0,0,0,2,0,0,0,62,81.0,131.7,157.0,36.9,0,5,1.38,1.28,2.66,9.71,,161,Julio,Enciso Espínola,2004-01-23
2024/25,,59,1155,2,3,2,22,0,0,0,3,0,0,5,224,250.8,268.9,362.0,87.7,0,14,2.82,1.32,4.14,22.10,,161,Julio,Enciso Espínola,2004-01-23
2024/25,,45,676,1,4,1,15,0,0,0,0,0,0,1,176,196.6,311.6,187.0,69.1,0,8,1.15,1.93,3.08,12.66,,162,Brajan,Gruda,2004-05-31
2022/23,,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,2.0,0.4,0,0,0.00,0.00,0.00,0.23,,163,Jack,Hinshelwood,2005-04-11
2023/24,,42,866,3,0,2,17,0,0,0,1,0,0,5,155,200.2,118.9,230.0,55.0,0,8,2.10,0.36,2.46,14.30,,163,Jack,Hinshelwood,2005-04-11
2024/25,,89,1839,5,3,6,30,0,0,0,5,0,0,8,404,394.6,268.1,304.0,97.0,0,22,2.74,1.50,4.24,30.09,,163,Jack,Hinshelwood,2005-04-11
2024/25,,50,929,2,3,2,20,1,0,0,1,0,0,2,209,211.4,322.5,219.0,75.3,0,11,2.76,2.04,4.80,14.27,,164,Matt,O'Riley,2000-11-21
2022/23,,3,65,0,0,0,2,0,0,0,0,0,0,0,14,7.4,25.5,3.0,3.5,0,1,0.02,0.30,0.32,1.45,,166,Yasin,Ayari,2003-10-06
2023/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,166,Yasin,Ayari,2003-10-06
2024/25,,74,1958,2,1,7,28,0,0,0,4,0,0,3,358,363.2,507.5,247.0,111.7,0,22,2.51,2.62,5.13,30.15,,166,Yasin,Ayari,2003-10-06
2023/24,,34,1314,0,0,2,28,0,0,0,7,0,0,0,174,179.8,134.7,72.0,38.8,0,15,0.85,0.24,1.08,23.59,,167,Carlos,Baleba,2004-01-03
2024/25,,87,2660,3,1,8,40,0,0,0,6,1,0,7,490,515.4,343.7,193.0,105.2,0,31,3.10,1.21,4.31,39.54,,167,Carlos,Baleba,2004-01-03
2022/23,,26,558,1,1,1,12,0,0,0,2,0,0,2,72,90.0,100.9,102.0,28.5,0,6,1.30,0.39,1.69,11.93,,168,Facundo,Buonanotte,2004-12-23
2023/24,,57,1356,3,1,6,19,0,0,0,7,0,0,1,160,254.8,291.3,238.0,78.4,0,17,2.34,1.16,3.50,21.14,,168,Facundo,Buonanotte,2004-12-23
2024/25,,75,1508,5,2,2,33,0,0,0,8,0,0,6,299,415.8,415.8,318.0,114.7,0,14,4.01,2.29,6.30,29.23,,168,Facundo,Buonanotte,2004-12-23
2024/25,,30,507,1,1,0,13,0,0,0,0,0,0,2,130,124.2,143.2,69.0,33.6,0,4,0.82,1.16,1.98,9.28,,169,Diego,Gómez Amarilla,2003-03-27
2006/07,,114,2675,3,7,0,37,0,0,0,3,0,0,11,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2007/08,,84,2227,2,2,0,43,0,0,0,3,0,0,14,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2008/09,,128,3060,3,9,0,36,0,0,0,6,0,0,7,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2009/10,,184,3172,7,12,0,37,1,0,1,5,0,0,35,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2010/11,,97,2134,1,7,11,24,0,0,0,4,0,0,10,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2011/12,,86,1586,3,5,6,17,0,0,0,3,0,0,10,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2012/13,,96,1724,4,4,11,14,0,0,0,1,1,0,14,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2013/14,,67,1373,1,6,5,19,0,0,0,3,0,0,0,73,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2014/15,,107,1749,5,8,7,19,0,0,0,6,0,0,8,393,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2015/16,,123,2409,5,11,8,35,0,0,0,9,1,0,13,520,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2016/17,,139,3154,7,4,12,35,0,0,1,5,0,0,16,682,919.0,937.0,493.0,235.2,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2017/18,,77,1759,0,3,6,25,0,0,0,3,0,0,4,459,437.2,615.5,272.0,132.5,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2018/19,,101,1778,5,5,9,13,0,0,0,5,1,0,12,448,587.2,725.2,374.0,169.2,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2019/20,,49,924,2,2,4,9,0,0,0,4,0,0,3,198,237.2,177.1,100.0,51.4,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2020/21,,44,1056,0,2,4,10,0,0,0,3,0,0,2,204,200.0,242.0,108.0,55.2,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2021/22,,38,844,0,1,4,6,0,0,0,2,0,0,1,196,233.2,332.8,78.0,64.5,0,0,0.00,0.00,0.00,0.00,,170,James,Milner,1986-01-04
2022/23,,42,889,0,1,3,12,0,0,0,2,0,0,0,187,179.6,222.7,93.0,49.5,0,7,0.40,1.63,2.03,13.56,,170,James,Milner,1986-01-04
2023/24,,28,770,0,2,4,12,0,0,0,3,0,0,0,146,152.8,253.5,61.0,46.8,0,11,0.29,2.18,2.47,12.81,,170,James,Milner,1986-01-04
2024/25,,6,170,0,0,1,1,0,0,0,1,0,0,0,27,28.6,66.3,12.0,10.7,0,3,0.16,0.15,0.31,1.98,,170,James,Milner,1986-01-04
2021/22,,5,44,0,0,0,2,0,0,0,0,0,0,0,15,2.8,2.4,2.0,0.8,0,0,0.00,0.00,0.00,0.00,,171,Jeremy,Sarmiento Morante,2002-06-16
2022/23,,16,168,0,2,1,2,0,0,0,1,0,0,0,40,46.6,38.2,50.0,12.9,0,1,0.33,0.27,0.60,2.76,,171,Jeremy,Sarmiento Morante,2002-06-16
2023/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,171,Jeremy,Sarmiento Morante,2002-06-16
2024/25,,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0,0.00,0.00,0.00,0.00,,171,Jeremy,Sarmiento Morante,2002-06-16
2024/25,,52,1003,1,5,2,22,0,0,0,6,0,0,4,243,328.8,230.4,129.0,68.5,0,10,0.80,1.00,1.80,18.89,,173,Mats,Wieffer,1999-11-16
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,175,Joe,Knight,
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,176,Adrian,Mazilu,
2022/23,,1,11,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.82,,177,Andrew,Moran,2003-10-15
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,177,Andrew,Moran,2003-10-15
2008/09,,9,118,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2009/10,,6,141,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2010/11,,79,1756,6,1,9,27,0,0,0,2,0,0,11,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2011/12,,112,2012,9,5,11,24,0,0,0,3,0,0,12,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2012/13,,57,1301,1,4,4,12,0,0,0,1,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2013/14,,100,1462,9,4,4,22,0,0,0,2,0,0,16,124,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2014/15,,89,1709,4,7,6,19,0,0,0,3,0,0,10,328,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2015/16,,48,575,4,3,3,10,0,0,0,1,0,0,7,175,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2016/17,,37,748,2,2,3,11,0,0,0,0,0,0,0,117,144.8,89.9,321.0,55.5,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2017/18,,70,1178,5,2,4,21,0,0,0,1,0,0,6,249,309.8,212.8,435.0,96.0,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2018/19,,19,146,1,1,0,3,0,0,0,0,0,0,3,63,73.6,56.8,66.0,19.5,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2019/20,,39,813,2,1,1,15,0,0,0,0,0,0,3,93,128.2,51.5,350.0,53.0,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2020/21,,89,1541,6,4,6,18,0,0,1,0,0,0,15,286,319.8,269.7,595.0,117.7,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2021/22,,89,1469,6,4,5,16,0,0,0,0,0,0,13,247,361.8,228.9,598.0,117.8,0,0,0.00,0.00,0.00,0.00,,178,Danny,Welbeck,1990-11-26
2022/23,,91,1844,6,5,6,28,0,0,0,0,0,0,5,296,378.2,390.6,782.0,155.4,0,21,8.59,1.65,10.24,26.45,,178,Danny,Welbeck,1990-11-26
2023/24,,79,1687,5,4,8,28,0,0,0,4,0,0,5,261,326.2,320.9,492.0,114.0,0,21,5.09,1.46,6.55,27.78,,178,Danny,Welbeck,1990-11-26
2024/25,,125,2109,10,5,7,37,0,0,0,5,0,0,21,484,550.2,331.3,676.0,155.8,0,24,9.58,1.36,10.94,37.40,,178,Danny,Welbeck,1990-11-26
2021/22,,1,22,0,0,0,1,0,0,0,0,0,0,0,4,2.0,4.8,2.0,0.9,0,0,0.00,0.00,0.00,0.00,,179,Evan,Ferguson,2004-10-19
2022/23,,65,942,6,2,6,12,0,0,0,1,0,0,8,213,286.2,150.4,361.0,79.9,0,10,5.44,0.54,5.98,13.45,,179,Evan,Ferguson,2004-10-19
2023/24,,69,1356,6,1,2,28,0,0,0,1,0,0,5,218,275.0,106.7,393.0,77.3,0,15,4.49,0.77,5.26,22.16,,179,Evan,Ferguson,2004-10-19
2024/25,,28,385,1,0,1,9,0,0,0,0,0,0,2,97,80.0,68.5,104.0,25.0,0,3,1.13,0.66,1.79,6.39,,179,Evan,Ferguson,2004-10-19
2020/21,,101,2430,0,0,10,27,0,0,0,2,0,66,8,514,542.2,10.0,4.0,55.8,0,0,0.00,0.00,0.00,0.00,,220,Robert,Lynch Sánchez,1997-11-18
2021/22,,126,3330,0,0,11,42,0,0,0,3,1,101,8,679,811.0,30.0,0.0,84.0,0,0,0.00,0.00,0.00,0.00,,220,Robert,Lynch Sánchez,1997-11-18
2022/23,,82,2070,0,0,6,30,0,1,0,2,0,48,10,380,439.0,0.1,0.0,43.9,0,23,0.00,0.01,0.01,27.60,,220,Robert,Lynch Sánchez,1997-11-18
2023/24,,59,1433,0,0,3,25,0,1,0,2,0,53,7,317,450.6,0.1,0.0,45.2,0,16,0.00,0.00,0.00,23.72,,220,Robert,Lynch Sánchez,1997-11-18
2024/25,,126,2880,0,0,10,34,0,1,0,5,0,95,11,470,755.6,20.0,0.0,77.5,0,32,0.00,0.02,0.02,38.55,,220,Robert,Lynch Sánchez,1997-11-18
2024/25,,18,540,0,0,1,9,0,0,0,0,0,20,0,59,157.6,0.0,0.0,15.9,0,6,0.00,0.00,0.00,8.83,,221,Filip,Jörgensen,2002-04-16
2023/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,223,Gabriel,Słonina,2004-05-15
2021/22,,126,3089,1,1,11,39,0,0,0,6,0,0,21,673,679.8,700.8,207.0,159.1,0,0,0.00,0.00,0.00,0.00,,224,Marc,Cucurella Saseta,1998-07-22
2022/23,,65,1669,0,2,6,20,0,0,0,4,0,0,1,363,354.4,232.5,72.0,65.9,0,21,0.38,0.96,1.34,26.03,,224,Marc,Cucurella Saseta,1998-07-22
2023/24,,44,1783,0,3,4,33,1,0,0,10,0,0,3,318,384.4,283.9,122.0,79.3,0,20,1.16,1.01,2.17,31.18,,224,Marc,Cucurella Saseta,1998-07-22
2024/25,,133,2988,5,2,9,38,0,0,0,8,1,0,14,533,668.6,350.6,358.0,137.9,0,33,2.79,2.39,5.18,39.94,,224,Marc,Cucurella Saseta,1998-07-22
2019/20,,61,1510,0,2,5,23,0,0,0,1,0,0,5,373,343.6,428.8,143.0,91.8,0,0,0.00,0.00,0.00,0.00,,225,Reece,James,1999-12-08
2020/21,,112,2367,1,3,9,29,0,0,0,3,0,0,15,572,527.4,697.3,399.0,162.8,0,0,0.00,0.00,0.00,0.00,,225,Reece,James,1999-12-08
2021/22,,141,1863,5,9,7,22,1,0,0,4,1,0,26,573,605.2,733.4,440.0,178.0,0,0,0.00,0.00,0.00,0.00,,225,Reece,James,1999-12-08
2022/23,,44,1242,1,2,2,17,0,0,0,4,0,0,5,286,292.2,358.2,153.0,80.4,0,14,1.06,2.93,3.99,14.11,,225,Reece,James,1999-12-08
2023/24,,11,416,0,2,0,13,0,0,0,0,2,0,0,106,137.4,172.1,61.0,37.1,0,5,0.30,1.36,1.66,11.31,,225,Reece,James,1999-12-08
2024/25,,54,1057,1,2,3,14,0,0,0,1,0,0,5,223,207.6,202.1,56.0,46.7,0,12,0.45,1.15,1.60,16.10,,225,Reece,James,1999-12-08
2017/18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,226,Trevoh,Chalobah,1999-07-05
2021/22,,99,1447,3,1,9,9,0,0,0,2,0,0,11,396,405.8,105.8,151.0,66.1,0,0,0.00,0.00,0.00,0.00,,226,Trevoh,Chalobah,1999-07-05
2022/23,,49,1601,0,0,5,24,1,0,0,4,0,0,1,318,294.6,94.0,112.0,50.3,0,18,0.82,0.32,1.14,30.99,,226,Trevoh,Chalobah,1999-07-05
2023/24,,39,949,1,0,3,14,0,0,0,1,0,0,4,221,250.8,45.4,38.0,33.4,0,10,0.20,0.16,0.36,15.26,,226,Trevoh,Chalobah,1999-07-05
2024/25,,93,1969,3,1,6,25,0,0,0,3,0,0,11,379,496.4,124.2,222.0,84.6,0,23,1.98,0.64,2.62,27.15,,226,Trevoh,Chalobah,1999-07-05
2022/23,,46,1218,0,2,3,21,0,0,0,1,0,0,6,249,236.2,101.9,50.0,38.9,0,13,1.41,0.31,1.72,22.20,,227,Levi,Samuels Colwill,2003-02-26
2023/24,,65,1794,1,1,5,26,0,0,0,2,0,0,4,355,394.6,113.2,163.0,67.2,0,20,1.29,0.53,1.82,28.43,,227,Levi,Samuels Colwill,2003-02-26
2024/25,,109,3150,2,1,10,41,0,0,0,9,0,0,6,461,692.0,214.3,185.0,109.4,0,35,1.92,1.31,3.23,43.52,,227,Levi,Samuels Colwill,2003-02-26
2023/24,,74,1746,0,6,5,28,0,0,0,7,1,0,10,409,434.8,494.8,174.0,110.4,0,19,1.01,3.39,4.40,26.12,,228,Malo,Gusto,2003-05-19
2024/25,,60,1853,0,1,4,26,0,0,0,4,0,0,2,285,336.8,394.6,147.0,87.9,0,19,1.44,1.91,3.35,27.43,,228,Malo,Gusto,2003-05-19
2022/23,,40,904,1,0,4,9,0,0,0,2,0,0,2,209,219.8,49.1,81.0,35.1,0,10,1.26,0.20,1.46,12.31,,229,Benoît,Badiashile Mukinayi,2001-03-26
2023/24,,35,1337,0,1,3,31,1,0,0,3,0,0,4,267,336.4,87.4,51.0,47.5,0,15,0.27,0.92,1.19,25.42,,229,Benoît,Badiashile Mukinayi,2001-03-26
2024/25,,7,332,0,0,0,5,0,0,0,0,0,0,0,35,66.0,12.6,0.0,7.9,0,3,0.00,0.08,0.08,5.34,,229,Benoît,Badiashile Mukinayi,2001-03-26
2020/21,,71,2260,0,1,7,30,0,0,0,7,0,0,5,464,502.0,107.8,121.0,73.4,0,0,0.00,0.00,0.00,0.00,,230,Wesley,Fofana,2000-12-17
2021/22,,17,630,0,0,1,7,0,0,0,2,0,0,2,112,131.4,30.1,32.0,19.4,0,0,0.00,0.00,0.00,0.00,,230,Wesley,Fofana,2000-12-17
2022/23,,37,1362,1,0,2,24,0,0,0,4,0,0,4,244,294.6,59.6,86.0,44.4,0,14,0.74,0.29,1.03,22.96,,230,Wesley,Fofana,2000-12-17
2023/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,230,Wesley,Fofana,2000-12-17
2024/25,,26,1172,0,0,2,13,0,0,0,7,0,0,2,162,200.2,85.0,33.0,31.9,0,14,0.44,0.18,0.62,14.76,,230,Wesley,Fofana,2000-12-17
2016/17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,232,Tosin,Adarabioyo,1997-09-24
2017/18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,232,Tosin,Adarabioyo,1997-09-24
2020/21,,100,2953,0,1,9,41,1,0,0,1,0,0,11,571,673.8,70.1,223.0,97.1,0,0,0.00,0.00,0.00,0.00,,232,Tosin,Adarabioyo,1997-09-24
2022/23,,49,2084,1,0,3,39,0,0,0,4,0,0,1,353,514.4,90.1,128.0,73.4,0,23,0.71,0.47,1.18,43.91,,232,Tosin,Adarabioyo,1997-09-24
2023/24,,66,1616,2,0,6,25,0,0,0,2,0,0,2,327,431.8,39.3,152.0,62.4,0,18,0.78,0.32,1.10,28.19,,232,Tosin,Adarabioyo,1997-09-24
2024/25,,71,1403,1,1,7,14,0,0,0,4,0,0,7,305,352.2,48.2,92.0,49.6,0,15,0.93,0.23,1.16,19.62,,232,Tosin,Adarabioyo,1997-09-24
2023/24,,1,5,0,0,0,0,0,0,0,0,0,0,0,4,15.0,0.0,0.0,1.5,0,0,0.00,0.00,0.00,0.57,,233,Josh,Acheampong,2006-05-05
2024/25,,4,168,0,0,0,3,0,0,0,1,0,0,0,8,13.6,2.5,13.0,2.9,0,2,0.22,0.01,0.23,2.09,,233,Josh,Acheampong,2006-05-05
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,234,Aarón,Anselmino,2005-04-29
2019/20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,235,Cole,Palmer,2002-05-06
2020/21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,235,Cole,Palmer,2002-05-06
2021/22,,9,121,0,1,1,0,0,0,0,0,0,0,0,29,11.0,30.8,60.0,10.2,0,0,0.00,0.00,0.00,0.00,,235,Cole,Palmer,2002-05-06
2022/23,,19,358,0,1,1,4,0,0,0,1,0,0,0,76,73.0,88.7,155.0,31.9,0,2,0.36,0.49,0.85,7.13,,235,Cole,Palmer,2002-05-06
2023/24,,244,2617,22,13,7,46,0,0,0,7,0,0,32,844,1240.2,1022.5,1016.0,327.8,0,29,17.35,8.17,25.52,45.48,,235,Cole,Palmer,2002-05-06
2024/25,,214,3193,15,10,10,41,0,0,1,7,0,0,35,952,1068.2,1259.2,1052.0,338.0,0,36,16.79,9.53,26.32,43.88,,235,Cole,Palmer,2002-05-06
2019/20,,57,920,3,3,1,12,0,0,0,3,0,0,0,194,227.8,232.0,260.0,71.8,0,0,0.00,0.00,0.00,0.00,,236,Pedro,Lomba Neto,2000-03-09
2020/21,,124,2549,5,8,9,38,0,0,0,4,0,0,10,492,594.2,1007.3,722.0,232.5,0,0,0.00,0.00,0.00,0.00,,236,Pedro,Lomba Neto,2000-03-09
2021/22,,22,459,1,1,0,14,0,0,0,3,0,0,0,88,103.4,205.1,219.0,52.6,0,0,0.00,0.00,0.00,0.00,,236,Pedro,Lomba Neto,2000-03-09
2022/23,,37,962,0,2,5,15,0,0,0,1,0,0,0,124,96.8,309.5,203.0,60.9,0,13,1.12,1.64,2.76,14.34,,236,Pedro,Lomba Neto,2000-03-09
2023/24,,86,1516,2,11,3,27,0,0,0,4,0,0,8,310,371.4,599.2,389.0,135.5,0,18,3.17,3.69,6.86,29.09,,236,Pedro,Lomba Neto,2000-03-09
2024/25,,104,2262,4,6,8,25,0,0,0,8,0,0,9,434,492.0,762.7,545.0,180.0,0,24,3.48,4.47,7.95,27.98,,236,Pedro,Lomba Neto,2000-03-09
2022/23,,42,1547,0,2,3,25,0,0,0,3,0,0,1,265,315.8,334.3,74.0,72.6,0,18,0.78,2.64,3.42,24.91,,237,Enzo,Fernández,2001-01-17
2023/24,,77,2208,3,3,5,47,0,0,1,7,0,0,4,369,527.2,567.7,369.0,146.3,0,26,5.72,3.78,9.50,40.13,,237,Enzo,Fernández,2001-01-17
2024/25,,135,2943,6,8,10,37,0,0,0,8,0,0,11,691,761.6,1131.6,517.0,241.3,0,32,6.23,6.11,12.34,38.06,,237,Enzo,Fernández,2001-01-17
